NE = 10000  NP = 9090  TE = 10000  TR = 10  W = 0.000000e+000   NMIN = 2  tol = 5.0e-005  IT = 1375

40 27 8.153119e-001
40 28 8.155078e-001
40 29 8.156851e-001
40 30 8.158465e-001
40 31 8.159938e-001
40 32 8.161288e-001
40 33 8.162529e-001
40 34 8.163673e-001
40 35 8.164729e-001
40 36 8.165704e-001
40 37 8.166606e-001
40 38 8.167437e-001
40 39 8.168199e-001
41 0 7.787991e-001
41 1 7.775060e-001
41 2 7.781618e-001
41 3 7.839772e-001
41 4 7.899802e-001
41 5 7.952125e-001
41 6 7.995922e-001
41 7 8.032326e-001
41 8 8.062699e-001
41 9 8.088215e-001
41 10 8.109806e-001
41 11 8.128195e-001
41 12 8.143943e-001
41 13 8.157491e-001
41 14 8.169185e-001
41 15 8.179309e-001
41 16 8.188091e-001
41 17 8.195723e-001
41 18 8.202369e-001
41 19 8.208165e-001
41 20 8.213233e-001
41 21 8.217675e-001
41 22 8.221580e-001
41 23 8.225028e-001
41 24 8.228084e-001
41 25 8.230806e-001
41 26 8.233242e-001
41 27 8.235433e-001
41 28 8.237414e-001
41 29 8.239213e-001
41 30 8.240853e-001
41 31 8.242355e-001
41 32 8.243735e-001
41 33 8.245006e-001
41 34 8.246181e-001
41 35 8.247267e-001
41 36 8.248274e-001
41 37 8.249209e-001
41 38 8.250074e-001
41 39 8.250875e-001
41 40 8.251611e-001
42 0 7.914223e-001
42 1 7.903479e-001
42 2 7.909907e-001
42 3 7.961161e-001
42 4 8.014167e-001
42 5 8.060568e-001
42 6 8.099608e-001
42 7 8.132238e-001
42 8 8.159616e-001
42 9 8.182749e-001
42 10 8.202438e-001
42 11 8.219304e-001
42 12 8.233833e-001
42 13 8.246405e-001
42 14 8.257321e-001
42 15 8.266826e-001
42 16 8.275120e-001
42 17 8.282372e-001
42 18 8.288721e-001
42 19 8.294292e-001
42 20 8.299188e-001
42 21 8.303503e-001
42 22 8.307315e-001
42 23 8.310696e-001
42 24 8.313705e-001
42 25 8.316396e-001
42 26 8.318812e-001
42 27 8.320993e-001
42 28 8.322969e-001
42 29 8.324769e-001
42 30 8.326414e-001
42 31 8.327923e-001
42 32 8.329313e-001
42 33 8.330596e-001
42 34 8.331783e-001
42 35 8.332885e-001
42 36 8.333908e-001
42 37 8.334860e-001
42 38 8.335745e-001
42 39 8.336568e-001
42 40 8.337331e-001
42 41 8.338034e-001
43 0 8.038693e-001
43 1 8.029737e-001
43 2 8.035940e-001
43 3 8.081207e-001
43 4 8.128103e-001
43 5 8.169321e-001
43 6 8.204167e-001
43 7 8.233439e-001
43 8 8.258129e-001
43 9 8.279099e-001
43 10 8.297039e-001
43 11 8.312489e-001
43 12 8.325867e-001
43 13 8.337503e-001
43 14 8.347659e-001
43 15 8.356549e-001
43 16 8.364346e-001
43 17 8.371197e-001
43 18 8.377228e-001
43 19 8.382544e-001
43 20 8.387239e-001
43 21 8.391395e-001
43 22 8.395084e-001
43 23 8.398367e-001
43 24 8.401301e-001
43 25 8.403932e-001
43 26 8.406303e-001
43 27 8.408447e-001
43 28 8.410396e-001
43 29 8.412175e-001
43 30 8.413804e-001
43 31 8.415302e-001
43 32 8.416683e-001
43 33 8.417961e-001
43 34 8.419146e-001
43 35 8.420248e-001
43 36 8.421273e-001
43 37 8.422228e-001
43 38 8.423120e-001
43 39 8.423951e-001
43 40 8.424727e-001
43 41 8.425447e-001
43 42 8.426113e-001
44 0 8.160552e-001
44 1 8.153064e-001
44 2 8.158980e-001
44 3 8.199031e-001
44 4 8.240593e-001
44 5 8.277260e-001
44 6 8.308395e-001
44 7 8.334673e-001
44 8 8.356941e-001
44 9 8.375944e-001
44 10 8.392278e-001
44 11 8.406411e-001
44 12 8.418705e-001
